badflag,customer_data_quality_flag,last_payment_amount,current_payment_method_fdd,pay_12m_balance_ratio,total_days_in_collection,total_balance,debt_age_weeks,analysis_date,new_account_number
1,0,0,0,,0,0.61,18,31/12/2021,457
1,1,0,0,-3.7215617,83,365.99,18,31/12/2021,458
0,1,0,0,-9.187517,27,97.51,0,31/12/2021,459
0,0,0,0,-1.8777621,25,223.07,2,31/12/2021,460
0,1,200,1,-7.9433527,0,210.31,8,31/12/2021,461
1,0,0,0,,3,50.86,2,31/12/2021,462
0,1,0,0,-1.2452242,84,696.7,27,31/12/2021,463
0,1,149,1,-8.31747,0,169.45,4,31/12/2021,464
1,0,0,0,,84,2592.86,51,31/12/2021,465
0,1,0,0,-8.793581,3,60.73,0,31/12/2021,466
0,1,0,0,-34.267586,0,11.04,1,31/12/2021,467
1,1,0,0,,84,9072.93,108,31/12/2021,468
1,1,0,0,-0.13017842,84,120.59,50,31/12/2021,469
1,1,200,1,-0.59487826,84,2173.64,47,31/12/2021,470
0,1,118,1,-2.8206258,6,35.38,0,31/12/2021,471
1,0,33,0,-0.15832876,8,262.85,3,31/12/2021,472
0,1,0,0,-3.9536078,10,89.37,1,31/12/2021,473
1,0,0,0,,0,115.25,1,31/12/2021,474
1,0,0,0,,82,84.35,26,31/12/2021,475
1,1,0,0,-2.135462,66,453.82,5,31/12/2021,476
0,1,0,0,-8.067106,44,178.21,2,31/12/2021,477
0,1,0,0,-0.21987028,2,1258.93,2,31/12/2021,478
0,1,142,1,-7.7447467,0,132.29,3,31/12/2021,479
1,0,0,0,,84,741.51,93,31/12/2021,480
0,0,0,0,,84,712.58,45,31/12/2021,481
1,1,71,1,-0.4172716,0,864.73,39,31/12/2021,482
0,0,0,0,-0.544137,21,96.26,5,31/12/2021,483
0,1,140,1,-13.558337,0,11.17,1,31/12/2021,484
0,1,0,0,-0.3929312,0,573.69,0,31/12/2021,485
0,1,0,0,-5.302565,46,198.55,0,31/12/2021,486
0,0,0,0,-0.7922969,0,103.72,1,31/12/2021,487
1,1,0,0,-3.3659837,8,25.63,3,31/12/2021,488
0,1,35,1,-0.76299477,0,73.88,12,31/12/2021,489
0,0,116,1,,0,98.59,0,31/12/2021,490
1,1,0,0,,84,7755.13,102,31/12/2021,491
0,1,85,1,-14.26773,0,13.83,4,31/12/2021,492
0,1,100,1,-3.8566809,0,70.38,0,31/12/2021,493
0,1,102,1,-5.838491,0,137.36,5,31/12/2021,494
1,0,0,0,,28,32.46,7,31/12/2021,495
1,1,0,0,-1.8990542,34,118.98,6,31/12/2021,496
0,1,0,0,-2.0847626,36,252.38,7,31/12/2021,497
1,0,0,0,,84,1023.96,89,31/12/2021,498
1,1,0,0,,14,1659.11,4,31/12/2021,499
1,0,0,0,,44,385.12,40,31/12/2021,500
0,1,0,0,-1.2905543,36,407.65,7,31/12/2021,501
0,0,0,0,-3.683201,4,80.72,0,31/12/2021,502
0,1,0,0,-1.0422524,82,256.73,20,31/12/2021,503
0,1,160,1,-1.2855145,84,1134.04,33,31/12/2021,504
0,1,166,1,-9.040692,0,98.62,5,31/12/2021,505
0,1,86,1,-5.1486583,0,58.95,3,31/12/2021,506
0,1,0,0,-7.1241684,0,188.44,0,31/12/2021,507
0,1,125,1,-7.7590423,0,71.84,0,31/12/2021,508
0,0,10,0,-1.7718236,84,337.1,17,31/12/2021,509
1,1,0,0,,55,839.47,67,31/12/2021,510
1,1,0,0,-2.2774334,45,86.78,2,31/12/2021,511
0,1,81,1,-25.045635,0,30.32,1,31/12/2021,512
0,0,60,1,,0,73.23,1,31/12/2021,513
1,0,0,0,,84,231.62,90,31/12/2021,514
0,1,0,0,-5.4372797,10,120.58,3,31/12/2021,515
1,0,0,0,,84,445.31,43,31/12/2021,516
0,1,139,1,-17.111408,0,79.94,1,31/12/2021,517
0,1,114,1,-44.056812,0,16.05,0,31/12/2021,518
0,0,76,1,-13.623038,0,47.99,0,31/12/2021,519
0,1,135,1,-4.5085287,0,184.05,7,31/12/2021,520
0,1,0,0,,81,218.88,16,31/12/2021,521
1,0,0,0,,,113.68,21,31/12/2021,522
0,1,111,1,-64.51737,0,14.18,1,31/12/2021,523
1,1,0,0,-0.35415855,21,195.36,5,31/12/2021,524
1,1,0,0,,84,1521.95,94,31/12/2021,525
0,1,30,1,-2.921536,8,13.96,3,31/12/2021,526
0,1,93,1,-6.133237,54,128.1,7,31/12/2021,527
1,1,0,0,-0.34850347,13,185.12,3,31/12/2021,528
1,0,0,0,,0,56.34,1,31/12/2021,529
1,0,0,0,,84,122.94,30,31/12/2021,530
0,1,0,0,-2.1229353,18,174.65,4,31/12/2021,531
1,1,30,0,-0.42609864,84,3588.04,91,31/12/2021,532
0,1,80,1,-3.1927245,0,93.36,1,31/12/2021,533
0,1,125,1,-0.8154595,32,281.86,3,31/12/2021,534
0,1,113,1,-1.1857708,15,93.73,7,31/12/2021,535
0,1,45,1,-4.775685,0,42.56,5,31/12/2021,536
0,1,200,1,-2.0087178,0,540.6,9,31/12/2021,537
0,0,0,0,-42.804855,0,0.3,0,31/12/2021,538
0,1,0,0,-7.6879086,14,92.47,0,31/12/2021,539
1,1,27,0,-0.024862383,29,2564.17,7,31/12/2021,540
1,1,0,0,,84,1921.68,104,31/12/2021,541
0,1,101,1,-22.099073,0,25.63,0,31/12/2021,542
0,1,0,0,-4.4074903,0,79.45,1,31/12/2021,543
1,1,0,0,-2.8422205,0,17.38,1,31/12/2021,544
1,0,0,0,,48,207.33,10,31/12/2021,545
0,1,44,1,-2.1696022,0,75.73,2,31/12/2021,546
1,1,0,0,-1.8763113,60,1011.84,5,31/12/2021,547
0,1,14,0,-2.4014983,85,288.98,66,31/12/2021,548
0,1,0,0,-7.246202,46,34.76,3,31/12/2021,549
0,0,0,0,-7.6212215,10,38.63,1,31/12/2021,550
0,0,0,0,-12.04579,0,167.55,2,31/12/2021,551
0,1,0,0,-0.96712756,0,240.97,0,31/12/2021,552
0,1,13,1,-0.56959116,0,98.85,2,31/12/2021,553
1,1,0,0,,0,266.66,1,31/12/2021,554
1,1,0,0,-0.47863734,84,852.72,39,31/12/2021,555
0,0,33,1,-11.460694,0,11.88,1,31/12/2021,556
0,0,170,1,-16.907816,0,99.78,0,31/12/2021,557
1,1,0,0,,84,4446.29,108,31/12/2021,558
1,0,0,0,-1.1898777,84,1261.66,81,31/12/2021,559
0,1,60,1,,0,1.1,3,31/12/2021,560
0,1,0,0,-3.7726922,0,80.45,1,31/12/2021,561
0,1,134,1,-20.942408,0,22.47,4,31/12/2021,562
0,1,0,0,-12.968198,22,18.3,2,31/12/2021,563
0,1,0,0,-0.99772066,84,1722.95,56,31/12/2021,564
1,1,0,0,-0.73245174,70,297.01,12,31/12/2021,565
0,1,0,0,-1.6261561,5,44.06,2,31/12/2021,566
1,1,0,0,,84,5682.77,104,31/12/2021,567
1,0,0,0,,84,5159.41,94,31/12/2021,568
0,1,0,0,-25.815765,39,12.2,1,31/12/2021,569
0,0,0,0,-0.78087246,34,483.32,6,31/12/2021,570
0,1,0,0,,31,284.56,8,31/12/2021,571
1,1,0,0,,84,2954.3,81,31/12/2021,572
0,1,281,1,-17.42803,0,119.08,3,31/12/2021,573
1,1,0,0,,84,2925.98,96,31/12/2021,574
0,1,31,1,-8.237503,0,32.61,1,31/12/2021,575
0,0,42,1,,0,611.1,1,31/12/2021,576
0,0,0,0,-0.66294503,0,84.94,0,31/12/2021,577
1,0,0,0,,84,415.4,53,31/12/2021,578
1,0,0,0,,60,454.29,13,31/12/2021,579
0,1,0,0,-5.600732,16,28.27,1,31/12/2021,580
1,1,80,0,-1.7312049,84,335.17,33,31/12/2021,581
0,1,423,1,-1.8911301,84,1183.81,22,31/12/2021,582
1,0,0,0,,64,131.68,11,31/12/2021,583
0,1,0,0,-1.1567647,81,206.12,10,31/12/2021,584
0,1,31,1,-2.0562987,0,40.09,0,31/12/2021,585
1,0,35,1,-0.6474208,0,168.74,3,31/12/2021,586
0,0,0,0,-3.2432108,47,389.53,0,31/12/2021,587
0,1,151,1,-2.9106162,0,304.71,1,31/12/2021,588
0,1,27,1,-3.4697897,0,57.03,9,31/12/2021,589
1,0,0,0,,0,13.52,0,31/12/2021,590
1,1,44,0,-0.30847687,84,1111.64,31,31/12/2021,591
0,1,125,1,-63.12667,0,13.21,0,31/12/2021,592
1,0,0,0,,83,72.55,32,31/12/2021,593
0,1,0,0,-0.11453904,84,1203.56,90,31/12/2021,594
1,0,0,0,,84,1503.96,78,31/12/2021,595
0,0,0,0,-9.950403,0,65.61,1,31/12/2021,596
1,1,0,0,-0.6558407,84,499.27,34,31/12/2021,597
0,1,72,1,-20.81557,0,37.01,0,31/12/2021,598
0,0,0,0,-5.309992,0,52.55,2,31/12/2021,599
1,0,0,0,,81,30.26,19,31/12/2021,600
0,1,0,0,-0.6875064,0,185.3,1,31/12/2021,601
0,0,114,1,-4.670433,0,16.55,1,31/12/2021,602
0,0,211,1,-1.766164,0,1272.95,29,31/12/2021,603
1,0,0,0,,82,22.24,22,31/12/2021,604
0,0,116,1,-3.9262462,0,191.21,20,31/12/2021,605
0,1,52,1,-4.1239753,0,68.08,7,31/12/2021,606
0,1,30,1,-9.578544,0,16.1,3,31/12/2021,607
0,1,0,0,-2.7052643,22,243.21,4,31/12/2021,608
0,1,0,0,,,7.67,1,31/12/2021,609
0,1,30,1,-15.450143,0,4.04,1,31/12/2021,610
0,1,61,1,-0.07960712,14,881.88,43,31/12/2021,611
0,0,0,0,-2.6637554,22,219,5,31/12/2021,612
1,0,0,0,,84,1770.88,53,31/12/2021,613
0,1,66,1,-10.256411,0,48.89,3,31/12/2021,614
0,1,0,0,-17.9403,63,56.5,1,31/12/2021,615
1,0,0,0,,82,22.27,23,31/12/2021,616
0,0,0,0,-2.214242,73,169.47,8,31/12/2021,617
0,1,0,0,-5.6422377,1,84.56,1,31/12/2021,618
0,1,0,0,,,51.98,1,31/12/2021,619
0,1,64,1,-4.7072296,0,96.09,3,31/12/2021,620
0,1,57,0,-2.108162,86,311.74,9,31/12/2021,621
0,1,85,1,-5.468842,0,40.87,0,31/12/2021,622
1,0,0,0,,,376.63,9,31/12/2021,623
1,1,0,0,,84,1273.98,51,31/12/2021,624
0,1,30,1,-5.369158,0,34.29,10,31/12/2021,625
0,1,240,1,-14.814441,0,88.89,9,31/12/2021,626
0,0,0,0,-2.3268406,0,50.58,1,31/12/2021,627
0,1,74,1,-13.03155,0,19.16,0,31/12/2021,628
0,1,30,1,-15.109252,0,11.51,0,31/12/2021,629
0,1,13,1,-4.4373164,0,27.41,8,31/12/2021,630
0,1,91,1,-48.47428,0,1.47,0,31/12/2021,631
0,1,143,1,-4.085739,0,161.1,4,31/12/2021,632
1,0,0,0,,84,259.56,51,31/12/2021,633
0,1,200,1,-14.758179,0,96.07,1,31/12/2021,634
1,1,0,0,,30,1663.05,87,31/12/2021,635
1,1,0,0,-0.03269507,84,3507.35,68,31/12/2021,636
1,0,0,0,,0,1.5,1,31/12/2021,637
0,1,43,1,-2.3060565,0,126.38,1,31/12/2021,638
0,1,0,0,-11.001401,0,39.96,3,31/12/2021,639
1,1,0,0,-0.61812735,84,924.5,31,31/12/2021,640
1,0,0,0,,31,94.24,8,31/12/2021,641
0,1,45,1,-1.935938,17,18.41,5,31/12/2021,642
0,1,72,1,-3.603678,0,232.53,16,31/12/2021,643
1,1,0,0,,84,481.26,52,31/12/2021,644
1,0,0,0,-2.1360574,48,239.38,1,31/12/2021,645
0,1,48,1,-17.492416,0,9.78,0,31/12/2021,646
0,1,0,0,-2.171414,69,166.59,3,31/12/2021,647
0,1,0,0,-1.1462017,4,49.37,0,31/12/2021,648
0,1,80,1,-20.004124,0,38.49,3,31/12/2021,649
0,1,0,0,-1.0722353,84,1804.9,36,31/12/2021,650
0,0,0,0,-1.5356623,8,17.48,3,31/12/2021,651
0,1,47,0,-1.7688277,56,341.08,2,31/12/2021,652
0,0,0,0,-6.9595327,3,140.74,2,31/12/2021,653
0,1,130,1,-0.3207331,0,426.5,1,31/12/2021,654
1,1,0,0,-0.7917458,84,569.34,26,31/12/2021,655
1,0,0,0,,63,612.11,42,31/12/2021,656
1,0,0,0,,84,1422.48,91,31/12/2021,657
0,1,132,1,-14.602435,0,74.59,3,31/12/2021,658
1,0,0,0,,84,958.24,55,31/12/2021,659
0,1,125,1,-1.0532452,0,247.3,3,31/12/2021,660
0,1,89,1,-4.562212,0,11.7,1,31/12/2021,661
0,1,64,1,-6.6925316,0,51.86,3,31/12/2021,662
0,1,87,1,-72.76989,0,4.08,0,31/12/2021,663
0,0,0,0,-2.1745884,0,22.19,1,31/12/2021,664
1,1,250,1,-0.2339176,0,4307.76,55,31/12/2021,665
0,1,194,1,-22.878603,0,50.38,3,31/12/2021,666
0,1,0,0,-10.415787,0,104.65,2,31/12/2021,667
1,0,0,0,,84,2082.78,93,31/12/2021,668
1,0,0,0,,81,60.14,15,31/12/2021,669
0,0,40,0,-7.6471868,0,36.03,11,31/12/2021,670
0,0,0,0,-0.14986941,84,120.18,37,31/12/2021,671
0,1,0,0,-0.5754387,81,953.63,15,31/12/2021,672
1,0,0,0,,84,2228.49,76,31/12/2021,673
0,1,97,0,-1.029271,55,282.44,33,31/12/2021,674
0,1,95,1,-2.702973,0,190.15,6,31/12/2021,675
0,1,15,1,-0.7519987,0,242.66,15,31/12/2021,676
1,0,0,0,,,151.88,1,31/12/2021,677
0,1,37,1,-5.346913,0,5.71,2,31/12/2021,678
0,1,0,0,-5.502811,0,22.02,1,31/12/2021,679
1,0,0,0,,81,288.56,16,31/12/2021,680
0,1,101,1,-2.191167,0,195.37,8,31/12/2021,681
0,1,0,0,-2.9881732,0,232.67,1,31/12/2021,682
1,0,0,0,,71,75.41,12,31/12/2021,683
1,0,0,0,,13,151.24,3,31/12/2021,684
0,1,56,1,-10.333333,0,56,6,31/12/2021,685
0,1,0,0,-3.4749646,2,280.19,0,31/12/2021,686
1,1,0,0,,84,2696.96,72,31/12/2021,687
0,1,454,1,-12.346349,0,358.53,3,31/12/2021,688
0,1,0,0,-0.24245857,81,1049.48,0,31/12/2021,689
0,1,169,1,-3.704405,0,254.01,5,31/12/2021,690
1,0,0,0,,84,603.38,45,31/12/2021,691
0,1,50,1,-1.4247551,0,102.3,4,31/12/2021,692
0,1,80,1,-3.6278005,0,147.12,4,31/12/2021,693
1,0,0,0,,84,488.39,32,31/12/2021,694
0,1,376,1,-2.1028922,0,896.58,19,31/12/2021,695
0,1,216,1,-4.6328406,0,182.75,4,31/12/2021,696
1,0,0,0,-0.22830936,81,2800.66,13,31/12/2021,697
1,0,0,0,,0,13.48,2,31/12/2021,698
1,1,0,0,,22,155.13,7,31/12/2021,699
1,0,0,0,,0,78.66,1,31/12/2021,700
0,1,60,1,-0.60474163,0,509.23,35,31/12/2021,701
0,1,0,0,-27.39602,0,12.12,0,31/12/2021,702
1,0,0,0,,83,33.83,26,31/12/2021,703
0,1,79,1,-2.058659,0,186.73,9,31/12/2021,704
0,0,175,1,-0.6598898,0,1175.41,27,31/12/2021,705
1,1,0,0,-0.1741179,84,185.27,80,31/12/2021,706
1,1,0,0,,0,355.45,1,31/12/2021,707
0,1,0,0,-4.1105165,48,285.34,2,31/12/2021,708
1,0,100,0,,83,604.69,22,31/12/2021,709
1,0,0,0,,0,2.04,2,31/12/2021,710
0,1,0,0,,,945.62,5,31/12/2021,711
1,1,0,0,,84,1618.52,40,31/12/2021,712
0,1,42,1,-32.615837,0,5.28,1,31/12/2021,713
0,1,57,1,-9.381363,0,15.54,3,31/12/2021,714
0,1,0,0,-2.2183402,3,157.72,0,31/12/2021,715
0,1,15,0,-2.1958191,81,402.83,17,31/12/2021,716
0,1,0,0,-0.5409501,84,1692.56,40,31/12/2021,717
1,1,0,0,-0.18871866,84,1473.69,60,31/12/2021,718
0,0,102,1,-3.7673373,0,74.5,1,31/12/2021,719
1,0,0,0,,81,42.44,19,31/12/2021,720
0,1,99,1,-4.8274755,0,176.64,6,31/12/2021,721
1,0,0,0,,83,89.06,32,31/12/2021,722
0,1,0,0,-25.441278,0,91.75,1,31/12/2021,723
0,1,65,1,-1.5003334,0,169.96,4,31/12/2021,724
0,1,0,0,-8.764668,0,100.1,0,31/12/2021,725
0,1,0,0,-35.876705,0,9.79,0,31/12/2021,726
1,1,187,0,-0.20052679,84,1835.14,107,31/12/2021,727
1,0,0,0,,,2.19,12,31/12/2021,728
0,1,0,0,-7.2485228,50,162.62,6,31/12/2021,729
0,0,170,1,-16.907816,0,99.78,0,31/12/2021,730
0,1,42,1,,0,400.7,1,31/12/2021,731
0,1,0,0,-9.07767,0,44.59,0,31/12/2021,732
0,1,76,1,-4.1818457,0,253.52,12,31/12/2021,733
0,1,70,1,-2.0675974,0,121.07,0,31/12/2021,734
1,0,0,0,,84,6888.37,103,31/12/2021,735
0,0,36,1,-4.5859537,0,28.16,5,31/12/2021,736
1,0,0,0,,84,3604.81,107,31/12/2021,737
0,1,234,1,-1.9130957,0,456.26,15,31/12/2021,738
0,0,150,1,,0,87.83,1,31/12/2021,739
1,0,0,0,,0,14.13,4,31/12/2021,740
0,1,125,1,-12.266084,0,63.21,7,31/12/2021,741
0,0,88,1,-31.02296,0,2.63,2,31/12/2021,742
0,1,0,0,-85.20637,0,0.37,1,31/12/2021,743
0,1,0,0,-1.2452242,84,696.7,27,31/12/2021,744
0,1,85,1,,0,496.64,1,31/12/2021,745
1,1,170,1,-1.0474789,0,1947.08,10,31/12/2021,746
0,1,0,0,-3.217317,18,89.67,3,31/12/2021,747
0,1,0,0,-17.602634,3,41.64,1,31/12/2021,748
1,0,0,0,,39,53.93,7,31/12/2021,749
0,1,130,1,-2.6037402,0,91.6,1,31/12/2021,750
0,0,0,0,,,176.15,6,31/12/2021,751
0,1,0,0,-0.6376913,84,789.76,38,31/12/2021,752
0,1,169,0,-1.2697293,55,249.26,10,31/12/2021,753
0,1,42,1,,0,269.47,1,31/12/2021,754
1,1,0,0,-0.014539533,84,1709.45,42,31/12/2021,755
0,1,36,1,-2.2840207,0,104.71,5,31/12/2021,756
0,1,132,0,-0.6862378,84,551.03,30,31/12/2021,757
0,1,122,1,-2.469298,0,142.27,2,31/12/2021,758
1,1,0,0,,79,156.18,13,31/12/2021,759
0,1,0,0,-4.0508137,0,69.9,0,31/12/2021,760
0,0,0,0,-0.09844545,81,355.38,11,31/12/2021,761
0,1,72,1,-22.713213,0,12.63,7,31/12/2021,762
0,1,191,1,-14.083921,0,119.05,3,31/12/2021,763
1,0,173,1,-93.49158,0,3.06,2,31/12/2021,764
1,0,0,0,,0,56.23,1,31/12/2021,765
0,1,123,1,-1.9139912,0,445.07,7,31/12/2021,766
0,1,86,0,-2.592412,40,191.11,4,31/12/2021,767
0,1,0,0,-4.655778,3,55.51,0,31/12/2021,768
0,1,56,1,-1.04411,0,160.71,1,31/12/2021,769
0,1,0,0,-8.534049,1,25.39,0,31/12/2021,770
1,0,0,0,,83,292.54,24,31/12/2021,771
0,1,0,0,-6.2419267,0,97.14,0,31/12/2021,772
0,0,0,0,,58,236.35,10,31/12/2021,773
0,1,100,1,-3.2065818,0,369.22,25,31/12/2021,774
1,1,0,0,-0.25596395,81,478.35,20,31/12/2021,775
0,0,54,1,-5.9651647,0,97.65,6,31/12/2021,776
0,1,101,1,-2.191167,0,195.37,8,31/12/2021,777
0,1,0,0,,80,1401.88,13,31/12/2021,778
0,1,234,1,-2.409231,0,285.53,3,31/12/2021,779
1,0,200,0,-0.06033841,84,3470.37,48,31/12/2021,780
0,1,126,1,-10.4461155,0,89.75,1,31/12/2021,781
0,1,109,1,-24.420742,0,17.19,1,31/12/2021,782
0,0,0,0,,83,1421.77,27,31/12/2021,783
0,1,232,0,-3.3417294,34,108.31,0,31/12/2021,784
1,1,0,0,,84,173.06,65,31/12/2021,785
1,0,0,0,,81,67.21,17,31/12/2021,786
1,1,0,0,-0.06691909,84,2306.23,31,31/12/2021,787
0,1,80,1,-57.944145,0,6.65,4,31/12/2021,788
0,1,0,0,-6.455503,9,93.49,0,31/12/2021,789
0,0,72,1,-7.9481936,0,243.83,4,31/12/2021,790
0,1,26,0,-0.40141654,84,2785.55,91,31/12/2021,791
0,1,60,1,-4.268293,0,104.8,4,31/12/2021,792
1,0,0,0,,23,262.65,5,31/12/2021,793
0,0,129,1,-5.7262764,0,59.34,3,31/12/2021,794
1,0,0,0,,0,181.35,1,31/12/2021,795
0,0,0,0,-6.1959176,0,42.42,1,31/12/2021,796
0,1,0,0,-8.084924,0,30.86,2,31/12/2021,797
0,1,68,1,-7.7884617,0,52.4,2,31/12/2021,798
0,1,0,0,-8.5304,68,66.15,11,31/12/2021,799
0,0,0,0,-10.33744,36,27.34,1,31/12/2021,800
1,0,0,0,-1.711555,19,83.12,3,31/12/2021,801
1,1,0,0,-2.6214852,75,789.15,5,31/12/2021,802
1,0,0,0,,51,142.13,15,31/12/2021,803
1,1,0,0,-1.3492264,,307.96,2,31/12/2021,804
1,1,0,0,-18.076477,10,33.15,3,31/12/2021,805
1,1,0,0,,84,2878.28,107,31/12/2021,806
0,1,216,1,-17.220022,0,77.9,5,31/12/2021,807
0,1,168,1,-3.6354961,0,199.6,8,31/12/2021,808
1,1,0,0,,0,0.79,65,31/12/2021,809
0,0,0,0,,0,157.24,1,31/12/2021,810
0,1,85,1,-16.960457,0,31.98,0,31/12/2021,811
0,1,0,0,,84,1322.4,54,31/12/2021,812
0,1,96,1,-3.968797,0,136.14,6,31/12/2021,813
1,1,0,0,-0.09371227,84,2764.45,93,31/12/2021,814
0,1,0,0,-4.719455,6,85.35,1,31/12/2021,815
0,1,0,0,-9.734746,0,60.31,3,31/12/2021,816
0,0,0,0,-0.6604541,5,49.02,2,31/12/2021,817
0,1,60,1,-2.7305558,0,103.53,8,31/12/2021,818
1,1,103,0,-0.99720466,0,426.44,0,31/12/2021,819
0,1,0,0,-6.2081056,14,55.88,4,31/12/2021,820
0,1,49,1,-6.5737576,0,66.06,7,31/12/2021,821
0,1,119,1,-1.1189125,0,347.49,32,31/12/2021,822
1,0,0,0,,,681.96,27,31/12/2021,823
1,0,0,0,,82,63.98,23,31/12/2021,824
1,0,0,0,,83,89.06,32,31/12/2021,825
0,0,0,0,-1.4803846,32,120,3,31/12/2021,826
0,1,0,0,-9.263549,12,221.38,3,31/12/2021,827
1,1,0,0,,84,2107.74,108,31/12/2021,828
0,0,225,1,-30.239647,0,12.7,0,31/12/2021,829
0,1,0,0,-7.8727226,52,108.56,0,31/12/2021,830
0,1,0,0,-1.3030379,29,149.98,1,31/12/2021,831
0,1,0,0,-2.2525494,5,186.12,2,31/12/2021,832
0,1,0,0,-9.474985,42,110.53,6,31/12/2021,833
0,1,0,0,,,49.3,6,31/12/2021,834
1,0,0,0,,81,58.81,16,31/12/2021,835
0,0,0,0,,14,601.73,4,31/12/2021,836
0,1,0,0,-1.0216634,84,532.85,27,31/12/2021,837
0,1,0,0,-9.675916,0,88.03,1,31/12/2021,838
0,0,0,0,,4,41.49,2,31/12/2021,839
1,0,0,0,,84,1328.02,33,31/12/2021,840
0,1,0,0,-2.8390915,20,164.82,0,31/12/2021,841
1,1,0,0,-1.1111112,84,243.8,13,31/12/2021,842
0,1,0,0,-6.5106936,8,90.06,0,31/12/2021,843
1,1,0,0,-0.16579054,84,2463,25,31/12/2021,844
0,1,0,0,-1.8295095,8,88.07,3,31/12/2021,845
1,0,0,0,,84,236.06,100,31/12/2021,846
0,1,83,1,-30.80655,0,6.49,2,31/12/2021,847
0,1,40,1,-35.969337,0,0.11,1,31/12/2021,848
0,0,0,0,-7.4986277,8,11.86,2,31/12/2021,849
1,1,0,0,-0.22813728,84,1848.53,90,31/12/2021,850
1,0,0,0,,,33.7,38,31/12/2021,851
1,1,66,0,,33,157.13,6,31/12/2021,852
1,1,60,1,-0.14996079,0,3585.94,91,31/12/2021,853
1,1,0,0,,82,93.5,26,31/12/2021,854
0,1,48,1,-3.849839,0,104.81,4,31/12/2021,855
0,0,0,0,-5.661183,3,54.43,0,31/12/2021,856
1,1,0,0,,,172.33,8,31/12/2021,857
1,1,0,0,-0.67807764,84,753.01,39,31/12/2021,858
1,0,0,0,,84,793.8,82,31/12/2021,859
0,1,0,0,-7.3377666,0,77.22,1,31/12/2021,860
0,1,39,1,-3.519186,0,37.17,7,31/12/2021,861
0,0,0,0,-16.421263,0,260.9,1,31/12/2021,862
1,0,0,0,,0,4.57,2,31/12/2021,863
0,1,117,1,-16.45832,0,24.67,2,31/12/2021,864
1,0,0,0,,5,33.67,2,31/12/2021,865
0,1,0,0,-7.9220915,40,95.38,7,31/12/2021,866
0,1,0,0,-12.521589,22,94.22,2,31/12/2021,867
0,1,96,1,-31.01286,0,6.33,0,31/12/2021,868
0,1,0,0,,84,868.64,94,31/12/2021,869
0,1,134,1,-3.4269648,0,206.95,4,31/12/2021,870
1,0,0,0,-2.4616554,36,62.37,4,31/12/2021,871
0,1,86,1,-5.7217803,0,111.99,0,31/12/2021,872
1,0,100,1,-1.5621035,40,87.74,7,31/12/2021,873
0,1,161,1,-0.6465433,52,503.5,22,31/12/2021,874
0,0,0,0,,0,149.18,1,31/12/2021,875
0,1,0,0,-0.1359832,67,3122.74,11,31/12/2021,876
0,1,136,1,-40.894714,0,12.13,0,31/12/2021,877
1,1,0,0,,84,2470.9,53,31/12/2021,878
1,1,91,0,,81,667.75,18,31/12/2021,879
0,0,0,0,-4.3567576,5,49.34,2,31/12/2021,880
0,1,97,1,-24.315151,0,6.5,1,31/12/2021,881
0,1,0,0,-7.8792315,0,46.72,0,31/12/2021,882
0,1,237,1,-4.8615956,0,41.01,0,31/12/2021,883
0,0,0,0,-0.13391632,84,245.01,52,31/12/2021,884
0,0,0,0,-3.677392,0,72.36,3,31/12/2021,885
1,0,0,0,,26,58.79,3,31/12/2021,886
0,1,0,0,-1.075826,6,355.31,2,31/12/2021,887
0,1,35,1,-5.3148546,0,64.32,9,31/12/2021,888
1,1,0,0,,84,2714.67,104,31/12/2021,889
0,1,58,1,-3.2499356,0,28.77,0,31/12/2021,890
0,0,0,0,-7.423811,84,488.17,6,31/12/2021,891
0,1,103,1,-37.19403,0,23.5,1,31/12/2021,892
0,1,0,0,-2.8239963,48,247.04,2,31/12/2021,893
0,1,0,0,-3.3045,55,30,5,31/12/2021,894
1,0,27,1,,0,112.35,1,31/12/2021,895
1,1,0,0,-2.2519026,84,118.78,44,31/12/2021,896
0,0,0,0,-0.51210266,29,174.67,6,31/12/2021,897
0,1,0,0,-2.5518253,0,146.68,1,31/12/2021,898
0,1,60,1,-23.763008,0,18.06,2,31/12/2021,899
0,1,85,1,-0.6446333,51,275.93,5,31/12/2021,900
1,0,0,0,,8,92.31,3,31/12/2021,901
0,1,64,1,-17.775143,0,37.63,0,31/12/2021,902
0,1,0,0,,,215.06,6,31/12/2021,903
0,1,357,1,-4.153565,0,143.16,3,31/12/2021,904
0,1,198,1,-1.5156838,0,388.5,14,31/12/2021,905
0,1,0,0,-5.764142,0,54.7,0,31/12/2021,906
0,1,0,0,-6.121366,3,47.1,0,31/12/2021,907
0,1,0,0,-8.679209,0,15.78,2,31/12/2021,908
0,1,42,1,-3.9121995,0,56.97,2,31/12/2021,909
0,1,0,0,-10.311458,0,155.48,0,31/12/2021,910
1,0,0,0,,81,52.43,15,31/12/2021,911
0,1,23,0,-2.5742955,84,404.09,25,31/12/2021,912
0,1,0,0,-78.86551,0,0.93,1,31/12/2021,913
0,1,38,1,-2.897315,0,74.92,11,31/12/2021,914
0,1,50,1,-3.685852,0,60.54,5,31/12/2021,915
1,1,0,0,-0.18520743,84,1655.7,36,31/12/2021,916
1,0,0,0,-0.17442201,84,2891.01,38,31/12/2021,917
0,1,0,0,-8.346395,0,15.52,0,31/12/2021,918
